Class ID	Parents
HP_0025129	HP_0002244
HP_0004243	HP_0001191
HP_0008123	
HP_0030669	HP_0000315
HP_0007325	HP_0001332
HP_0002300	HP_0002167|HP_0000708
HP_0010534	HP_0002354
HP_0007677	HP_0030500
HP_0004784	HP_0004390
HP_0001718	HP_0031481
HP_0005587	HP_0001000
HP_0100223	HP_0100087|HP_0100098
HP_0030051	HP_0001288
HP_0011873	HP_0001872
HP_0009467	HP_0009466|HP_0009468
HP_0012696	HP_0010663
HP_0010061	HP_0010057|HP_0010176
HP_0030901	HP_0000989
HP_0011064	HP_0006483|HP_0000676
HP_0003500	
HP_0000995	HP_0003764|HP_0001000
HP_0007065	HP_0002334
HP_0008877	
HP_0011501	HP_0001142
HP_0045008	HP_0045009
HP_0002918	HP_0004921
HP_0430014	HP_0003011|HP_0100736
HP_0001106	HP_0000606|HP_0001000
HP_0100259	HP_0010442
HP_0003675	
HP_0000782	HP_0000765
HP_0005642	
HP_0010097	HP_0010084|HP_0010101
HP_0001585	
HP_0030256	HP_0200008
HP_0008724	HP_0010462
HP_0003844	HP_0010585|HP_0003839
HP_0005811	
HP_0010266	HP_0010244|HP_0010237
HP_0001754	
HP_0004371	HP_0011012
HP_0001305	HP_0002350|HP_0002198|HP_0005445|HP_0001320
HP_0031772	HP_0012518
HP_0011720	HP_0005160
HP_0000294	HP_0000599
HP_0040087	HP_0100507
HP_0009376	HP_0009767|HP_0004213
HP_0025237	HP_0025235
HP_0010526	HP_0002167
HP_0009054	HP_0001430|HP_0001465
HP_0006161	HP_0010049
HP_0031390	HP_0031389
HP_0006125	
HP_0007937	HP_0011512|HP_0007769
HP_0009904	HP_0011039
HP_0004035	HP_0004037
HP_0003212	HP_0010702
HP_0410060	HP_0011013
HP_0010321	HP_0001780
HP_0002505	HP_0002540
HP_0100855	HP_0030239|HP_0009784
HP_0011017	HP_0001939
HP_0008464	HP_0008516
HP_0012829	HP_0012824
HP_0001494	
HP_0005374	HP_0002721
HP_0010739	HP_0011001
HP_0012660	HP_0012658
HP_0040208	HP_0040207
HP_0009431	HP_0009441|HP_0004172|HP_0009845
HP_0006267	HP_0012767
HP_0000308	HP_0000347|HP_0000278
HP_0020038	HP_0030321
HP_0003032	
HP_0010463	HP_0010462
HP_0008057	HP_0001098|HP_0008056
HP_0009869	
HP_0008921	HP_0008873
HP_0031420	HP_0030500
HP_0006527	HP_0006530
HP_0011053	HP_0011051
HP_0012865	HP_0012864
HP_0031792	HP_0000483
HP_0025434	HP_0005339
HP_0010723	HP_0000377
HP_0009251	HP_0009249|HP_0010247|HP_0009394
HP_0040284	HP_0040279
HP_0006322	
HP_0002265	HP_0000400
HP_0010499	HP_0003045
HP_0009191	HP_0011001|HP_0010583|HP_0005913
HP_0003781	HP_0100755
HP_0002702	
HP_0031329	HP_0001685
HP_0100043	HP_0001837|HP_0010322
HP_0012253	HP_0012252
HP_0005571	HP_0011038
HP_0007707	HP_0008063
HP_0010890	HP_0100323|HP_0002992
HP_0031160	HP_0012135
HP_0100792	HP_0011124
HP_0001707	HP_0001713
HP_0010310	HP_0002202
HP_0002786	HP_0002779|HP_0002780
HP_0100212	HP_0100087|HP_0100097
HP_0010219	HP_0001760
HP_0000696	HP_0000684
HP_0004576	HP_0005106
HP_0030165	HP_0005116
HP_0001447	
HP_0012009	HP_0011197
HP_0008633	HP_0000812
HP_0010050	
HP_0011862	HP_0003330
HP_0006114	HP_0010490
HP_0007926	
HP_0001234	HP_0009466|HP_0009603|HP_0009617
HP_0007193	HP_0002069
HP_0003201	HP_0011805
HP_0005067	HP_0003099
HP_0002907	HP_0000790
HP_0008866	HP_0002719
HP_0003986	HP_0002818|HP_0003960
HP_0040117	HP_0040115
HP_0002174	HP_0002345
HP_0002841	HP_0002719
HP_0000751	HP_0000708
HP_0410013	HP_0000271
HP_0002647	HP_0001679
HP_0030220	HP_0000719
HP_0200116	HP_0011102
HP_0025470	HP_0011362
HP_0002434	
HP_0030592	HP_0030588
HP_0005327	HP_0004673
HP_0006899	HP_0001317
HP_0006970	HP_0002518
HP_0001439	
HP_0100769	HP_0005262
HP_0007398	HP_0008065
HP_0010022	HP_0010275|HP_0010014|HP_0009193
HP_0011834	HP_0009145
HP_0030761	
HP_0025226	HP_0025204
HP_0001270	HP_0012758
HP_0009365	
HP_0008220	
HP_0001179	
HP_0004163	
HP_0007835	HP_0200005
HP_0100296	HP_0004303
HP_0012361	HP_0012359
HP_0003778	HP_3000003|HP_0000347
HP_0002955	HP_0004311
HP_0002633	HP_0025015
HP_0010867	HP_0001251
HP_0031091	HP_0001780
HP_0009625	HP_0009600
HP_0010058	HP_0008362|HP_0010057|HP_0010173
HP_0003573	HP_0002904
HP_0030974	HP_0000798
HP_0100157	HP_0100093|HP_0100055
HP_0008578	
HP_0100091	HP_0010329
HP_0100824	
HP_0025603	HP_0031748
HP_0009420	HP_0009320|HP_0010238
HP_0005363	HP_0002721
HP_0006059	HP_0005913|HP_0010579
HP_0011574	HP_0006705
HP_0009792	HP_0002898|HP_0100728
HP_0100351	HP_0010345|HP_0001836
HP_0003833	HP_0003832
HP_0002001	
HP_0012325	HP_0012324
HP_0011421	HP_0011420
HP_0008797	HP_0010574|HP_0009107|HP_0010656
HP_0001026	HP_0200042
HP_0031296	HP_0005120
HP_0004072	
HP_0005884	
HP_0009764	
HP_0002542	HP_0001317
HP_0007422	
HP_0004332	HP_0001881
HP_0031733	HP_0031731
HP_0040245	HP_0010990
HP_0010599	HP_0003891|HP_0003946
HP_0000239	HP_0011328
HP_0040300	HP_0004359
HP_0003285	
HP_0100556	HP_0009826|HP_0100555
HP_0012621	HP_0012620
HP_0006198	
HP_0000070	HP_0000069
HP_0009977	HP_0010006|HP_0009972|HP_0009284
HP_0002206	HP_0002088
HP_0008165	HP_0005403
HP_0010394	HP_0010342|HP_0010184
HP_0006635	
HP_0011161	HP_0011157
HP_0002578	HP_0003011|HP_0002577
HP_0010831	HP_0003474
HP_0008425	HP_0004634
HP_0100088	HP_0010323
HP_0011330	HP_0005556
HP_0002747	HP_0004347|HP_0002093
HP_0100952	HP_0002119
HP_0007561	HP_0100585
HP_0000591	HP_0012374
HP_0001602	HP_0025423
HP_0005471	
HP_0030060	HP_0011792
HP_0100525	HP_0010478
HP_0003941	HP_0009811
HP_0003077	HP_0003119
HP_0004889	HP_0002747
HP_0008966	
HP_0030478	HP_0030470
HP_0000851	HP_0000821
HP_0010186	HP_0010182|HP_0010174
HP_0005731	HP_0003103
HP_0030293	HP_0030291
HP_0005028	HP_0003016
HP_0011366	
HP_0008761	
HP_0002802	
HP_0100143	HP_0100091|HP_0100063
HP_0011793	HP_0002664
HP_0012117	HP_0012116
HP_0001342	HP_0002170
HP_0200011	HP_0001273
HP_0003132	
HP_0009091	
HP_0002334	HP_0002438
HP_0007339	
HP_0100664	
HP_0500081	HP_0007707
HP_0009260	HP_0010256|HP_0009403|HP_0009249
HP_0025121	HP_0002349
HP_0005809	
HP_0010335	HP_0010321|HP_0010160
HP_0025539	HP_0010975
HP_0001583	HP_0000639
HP_0100924	HP_0010161|HP_0100925
HP_0003673	
HP_0006566	HP_0002611
HP_0008533	
HP_0005640	HP_0002948
HP_0004476	HP_0007385
HP_0010762	HP_0010622
HP_0030013	
HP_0006427	
HP_0001547	HP_0000765
HP_0030738	HP_0030736
HP_0004291	HP_0004280
HP_0031016	HP_0000944
HP_0031692	HP_0031691
HP_0100052	HP_0010170|HP_0010323
HP_0003337	HP_0012200
HP_0009296	HP_0009405|HP_0009283|HP_0009845
HP_0012713	HP_0000365
HP_0000208	
HP_0010623	
HP_0025157	HP_0011013
HP_0001807	HP_0002164
HP_0012292	HP_0000168
HP_0007766	HP_0008058
HP_0100897	
HP_0009733	HP_0030063|HP_0100705|HP_0100836
HP_0010150	HP_0010125
HP_0011962	HP_0000027
HP_0002910	HP_0410042
HP_0009016	HP_0001467|HP_0009004
HP_0002046	HP_0004370
HP_0100251	HP_0001012|HP_0100835
HP_0003733	HP_0008968
HP_0008738	HP_0000075
HP_0010967	HP_0010966
HP_0004700	
HP_0011734	HP_0000846
HP_0030661	HP_0011531
HP_0007298	
HP_0001339	HP_0002536
HP_0003260	HP_0010907
HP_0008265	HP_0003287
HP_0100511	HP_0100508
HP_0002946	HP_0030304|HP_0009144
HP_0012497	HP_0004347
HP_0001134	HP_0010696
HP_0045056	HP_0010876
HP_0200125	HP_0003287
HP_0006159	HP_0100260|HP_0001161
HP_0002101	HP_0002088
HP_0025066	HP_0025065
HP_0009892	HP_0008772
HP_0008060	HP_0000493|HP_0008059
HP_0100869	HP_0040211|HP_0100585
HP_0004609	HP_0003312
HP_0000383	HP_0004426
HP_0002519	HP_0000738
HP_0025326	HP_0000630
HP_0011718	HP_0004930
HP_0004440	HP_0001363
HP_0008320	HP_0003540
HP_0040176	HP_0003119
HP_0031124	HP_0011878
HP_0030866	HP_0002815
HP_0007522	HP_0008067
HP_0003445	HP_0003457
HP_0010554	HP_0006101|HP_0012725
HP_0040200	HP_0011443
HP_0007874	HP_0200005
HP_0005128	
HP_0002738	HP_0009119
HP_0000103	HP_0012590
HP_0004981	HP_0004035
HP_0500006	HP_0000795
HP_0001915	HP_0001876
HP_0100420	HP_0100402
HP_0030393	HP_0040096
HP_0003705	
HP_0012217	HP_0010472
HP_0009664	HP_0009663|HP_0010257|HP_0009686
HP_0002678	HP_0002648
HP_0000588	HP_0000589|HP_0000587
HP_0011261	HP_0011039
HP_0007558	
HP_0008702	HP_0000812
HP_0004645	
HP_0010931	HP_0010930
HP_0012012	HP_0011197
HP_0001303	
HP_0000139	HP_0100823|HP_0031105
HP_0007085	
HP_0100456	HP_0010375
HP_0009052	
HP_0010287	HP_0010286
HP_0100189	HP_0100095|HP_0100075
HP_0012254	HP_0100242
HP_0002703	HP_0000929
HP_0007728	HP_0000616
HP_0005572	HP_0011036
HP_0030599	HP_0030595
HP_0000309	HP_0000271
HP_0002230	HP_0001007
HP_0100626	HP_0001399
HP_0003198	HP_0011805
HP_0100304	HP_0100299
HP_0000140	HP_0000858|HP_0000008
HP_0004020	HP_0003336|HP_0004015
HP_0005832	HP_0200000|HP_0002750
HP_0008058	HP_0008057|HP_0000587
HP_0031421	HP_0002472
HP_0011487	HP_0011486
HP_0008113	HP_0100872
HP_0045013	HP_0011016
HP_0003039	
HP_0030394	HP_0010787
HP_0005129	HP_0001712
HP_0003903	HP_0003904|HP_0003891
HP_0100244	HP_0030448
HP_0009685	HP_0010256|HP_0009662|HP_0009696
HP_0012218	HP_0030448
HP_0006772	HP_0008696
HP_0012681	HP_0012680|HP_0012443
HP_0001509	
HP_0003430	
HP_0001936	
HP_0009258	HP_0010254|HP_0009249|HP_0009401
HP_0025119	HP_0025118
HP_0012850	HP_0002244|HP_0002579
HP_0025471	HP_0003764
HP_0008394	HP_0002164
HP_0007315	
HP_0003258	HP_0011013
HP_0002435	HP_0010651|HP_0002414
HP_0031626	HP_0011636
HP_0010669	HP_0010668|HP_0002692
HP_0200093	
HP_0012590	HP_0011036
HP_0040138	HP_0100727
HP_0004225	HP_0004213
HP_0004774	
HP_0010311	HP_0031093
HP_0100213	HP_0100077|HP_0100098
HP_0011259	HP_0009895
HP_0030186	HP_0002345
HP_0008654	
HP_0010929	HP_0003111
HP_0010196	HP_0010175|HP_0010183
HP_0031793	HP_0004361
HP_0006528	HP_0002088
HP_0011054	HP_0011077|HP_0001592
HP_0004392	HP_0004298
HP_0010724	HP_0000264
HP_0000400	HP_0000377
HP_0009397	HP_0009174|HP_0010232
HP_0002908	HP_0002904
HP_0000772	HP_0001547
HP_0005777	
HP_0031366	HP_0100649
HP_0008022	
HP_0009834	HP_0005918
HP_0003834	HP_0030310|HP_0003043
HP_0008859	
HP_0002022	
HP_0100418	HP_0100400
HP_0007027	HP_0011283
HP_0000921	HP_0006712
HP_0010256	HP_0010238|HP_0010243
HP_0010043	HP_0010042|HP_0010048
HP_0007490	HP_0000962
HP_0011855	HP_0000600|HP_0000969
HP_0031585	HP_0031571
HP_0007399	
HP_0030762	HP_0001966
HP_0001271	HP_0009830
HP_0008241	
HP_0003407	
HP_0011595	HP_0031055
HP_0009189	HP_0003841|HP_0005913
HP_0010516	HP_0000777
HP_0012606	HP_0012603
HP_0011650	HP_0001643
HP_0000977	HP_0010647
HP_0012598	HP_0012591
HP_0001235	
HP_0030623	HP_0030625
HP_0003025	HP_0000944
HP_0006091	
HP_0011390	HP_0000359
HP_0100845	HP_0100326
HP_0030798	HP_0002500
HP_0008599	
HP_0011223	HP_0005556
HP_0100000	HP_0008373
HP_0000484	HP_0000483
HP_0004561	
HP_0007454	
HP_0009421	HP_0009357|HP_0009447
HP_0005364	HP_0004429
HP_0010228	HP_0010577|HP_0005920
HP_0011182	HP_0002353
HP_0003566	HP_0011023
HP_0030967	HP_0004414
HP_0004369	HP_0004352
HP_0000437	HP_0000436
HP_0031718	HP_0000577
HP_0005533	
HP_0040069	HP_0040068|HP_0002814
HP_0009962	HP_0009959|HP_0009357|HP_0009883
HP_0001027	HP_0000977
HP_0002839	HP_0000009
HP_0200018	HP_0011519|HP_0000642
HP_0031297	HP_0011642|HP_0001631
HP_0004760	
HP_3000063	HP_3000042
HP_0003779	HP_0010753
HP_0007659	
HP_0012185	HP_0012181
HP_0004621	HP_0030277
HP_0009626	HP_0009600|HP_0001220
HP_0040301	HP_0003110
HP_0006290	HP_0011063
HP_0010655	HP_0010766|HP_0005930|HP_0010656
HP_0012622	HP_0000083
HP_0008186	HP_0011732
HP_0009998	HP_0009997
HP_0002227	HP_0009887|HP_0000499
HP_0000071	HP_0006000
HP_0005960	
HP_0009153	HP_0010245|HP_0009152|HP_0009150
HP_0010395	HP_0010203|HP_0010325|HP_0010358|HP_0010347
HP_0025014	HP_0001482
HP_0005096	HP_0002980
HP_0010824	HP_0001291
HP_0030554	HP_0030534
HP_0007210	HP_0003202
HP_0000240	HP_0000929
HP_0003153	HP_0003355|HP_0004339
HP_0011387	HP_0011376
HP_0010564	HP_0005483
HP_0008158	HP_0003119
HP_0011154	HP_0007359
HP_0007628	HP_0005790
HP_0100089	HP_0010323
HP_0004538	
HP_0030081	HP_0002518|HP_0030891
HP_0007568	
HP_0012094	HP_0012090
HP_0000276	HP_0100729
HP_0007246	
HP_0031734	HP_0009926
HP_0004333	HP_0004311
HP_0030294	HP_0005868
HP_0008762	HP_0000733
HP_0003626	
HP_0002803	HP_0001371
HP_0031261	HP_0025487
HP_0100144	HP_0100091|HP_0100064
HP_0005672	
HP_0010411	HP_0010357|HP_0010354
HP_0001808	HP_0001597
HP_0007767	
HP_0004874	
HP_0100313	HP_0002955|HP_0002060
HP_0010151	HP_0010630|HP_0010054|HP_0010125
HP_0011963	HP_0000027
HP_0009557	HP_0009542|HP_0009552
HP_0002335	HP_0006817
HP_0009521	HP_0009500|HP_0009496|HP_0010265
HP_0100685	HP_0003549
HP_0012750	HP_0012747
HP_0030723	HP_0000795
HP_0003302	HP_0000925
HP_0006215	
HP_0025122	HP_0025092
HP_0040038	
HP_0030499	HP_0011510|HP_0030500
HP_0100349	HP_0001836|HP_0010333
HP_0007155	
HP_0003098	
HP_0008967	HP_0003552
HP_0011999	HP_0000746
HP_0005732	
HP_0025571	HP_0000518
HP_0011099	HP_0001257
HP_0031017	HP_0001631
HP_0100740	
HP_0030759	HP_0009124
HP_0007415	
HP_0010624	HP_0008386|HP_0008388
HP_0009297	HP_0009283|HP_0009847|HP_0004195
HP_0008499	HP_0000540
HP_0004461	HP_0000363
HP_0009466	HP_0004097|HP_0009485
HP_0000384	HP_0000383|HP_0010609
HP_0040177	HP_0040176
HP_0025327	HP_0012210
HP_0012019	HP_0001083
HP_0002067	HP_0002071
HP_0003879	HP_0031095
HP_0009017	HP_0008887
HP_0008759	
HP_0007936	HP_0000544
HP_0012462	HP_0001336
HP_0000644	
HP_0004721	
HP_0010320	HP_0001780
HP_0010968	HP_0003119
HP_0030219	HP_0002145
HP_0008554	HP_0000375
HP_0004497	
HP_0003674	HP_0031797
HP_0010783	HP_0011276
HP_0011107	HP_0010280
HP_0001584	
HP_0005464	HP_0011001|HP_0011821
HP_0031053	HP_0001680
HP_0003934	HP_0003926
HP_0012498	HP_0001787
HP_0006980	HP_0002352
HP_0000032	HP_0000811|HP_0010461
HP_0007002	HP_0003477
HP_0002122	
HP_0008081	HP_0001760
HP_0009893	HP_0000356|HP_0100585
HP_0010356	HP_0010182|HP_0010324
HP_0005901	HP_0002754
HP_0009313	HP_0009856|HP_0009284|HP_0009406|HP_0100910
HP_0100477	HP_0001859|HP_0100471
HP_0008898	
HP_0001127	
HP_0000980	HP_0011121
HP_0004173	
HP_0004906	HP_0001986
HP_0007086	HP_0001268
HP_0009053	HP_0002460|HP_0007340|HP_0002814
HP_0030867	HP_0100886
HP_0010082	HP_0001859|HP_0010053|HP_0010191|HP_0010091
HP_0011894	HP_0003540
HP_0007523	
HP_0003466	HP_0011731
HP_0025363	HP_0000095
HP_0200009	
HP_0002327	
HP_0008286	
HP_0012722	HP_0031546
HP_0000171	HP_0010295
HP_0002679	HP_0000929
HP_0011282	HP_0012443
HP_0000589	HP_0000315
HP_0030922	HP_0030919
HP_0030058	HP_0004447
HP_0004646	HP_0009924|HP_0010940
HP_0100105	HP_0100088|HP_0100049
HP_0003521	HP_0009121|HP_0003498
HP_0010932	HP_0001939
HP_0011755	HP_0011753
HP_0006560	HP_0012440
HP_0010113	HP_0010056|HP_0010162
HP_0100702	HP_0100700
HP_0030655	HP_0010881
HP_0008456	HP_0003308
HP_0001164	
HP_0002976	
HP_0009259	HP_0010255|HP_0009402|HP_0009249
HP_0011452	HP_0000370
HP_0010288	HP_0010286
HP_0009046	HP_0004302
HP_0100281	HP_0002583
HP_0007729	
HP_0012255	HP_0005938
HP_0004514	
HP_0009650	HP_0009882|HP_0009641|HP_0009660
HP_0005593	HP_0001053
HP_0011925	HP_0008972
HP_0009519	HP_0009494|HP_0009500|HP_0010263
HP_0030868	HP_0000035
HP_0011116	HP_0011113
HP_0012070	HP_0008155
HP_0004454	HP_0011452
HP_0007347	
HP_0030043	HP_0001384
HP_0005257	HP_0000765
HP_0100442	HP_0010385
HP_0005221	
HP_0011488	HP_0000481
HP_0008929	HP_0004322
HP_0045014	HP_0003119
HP_3000011	HP_0430014|HP_0040174
HP_0000814	
HP_0003727	
HP_0010149	HP_0010125
HP_0006773	HP_0001012|HP_0008069
HP_0011512	HP_0031605
HP_0005798	HP_0003083
HP_0030242	HP_0030247
HP_0009855	HP_0009834|HP_0009771
HP_0008710	
HP_0012851	HP_0002250
HP_0002436	HP_0002435
HP_0025295	HP_0012836
HP_0200094	HP_0010807
HP_0007292	
HP_0004226	HP_0004225|HP_0009838|HP_0004214
HP_0040139	HP_0002955|HP_0004356
HP_0031627	HP_0002453
HP_0100647	HP_0011784
HP_0003199	HP_0011805
HP_0001973	HP_0001873|HP_0002960
HP_0005166	
HP_0031442	HP_0001702
HP_0006978	HP_0002415
HP_0012515	HP_0003749
HP_0008079	HP_0010744
HP_0009910	HP_0004452
HP_0006549	HP_0002088
HP_0011075	HP_0011073
HP_0012887	HP_0000138
HP_0006620	
HP_0003636	
HP_0100907	HP_0100916|HP_0100921
HP_0012042	HP_0002099
HP_0008516	HP_0003312
HP_0030691	HP_0000639
HP_0006360	
HP_0010725	
HP_0000401	
HP_0008691	HP_0000015
HP_0030151	HP_0012440|HP_0012649
HP_0009442	HP_0009770|HP_0009316|HP_0004095
HP_0005385	
HP_0004562	HP_0004568
HP_0012796	HP_0012795
HP_0100001	HP_0011793
HP_0002472	HP_0002538
HP_0005152	HP_0001638
HP_0010517	HP_0000777
HP_0000942	
HP_0004822	HP_0004445
HP_0030411	HP_0040274
HP_0007048	HP_0002134
HP_0002732	HP_0002733
HP_0003010	HP_0001892
HP_0010457	HP_0010456
HP_0004598	HP_0000926|HP_0100569
HP_0030187	HP_0002345
HP_0001685	HP_0001637
HP_0008655	HP_0011027
HP_0031154	HP_0004327
HP_0006352	HP_0000706
HP_0011651	HP_0001719
HP_0003223	HP_0040126
HP_0000978	HP_0001933
HP_0006092	HP_0001191
HP_0008915	HP_0001956
HP_0000133	HP_0000812
HP_0500036	HP_0500035
HP_0007103	HP_0002500
HP_0011820	HP_0000453
HP_0009414	HP_0009320|HP_0010232
HP_0100578	HP_0009125
HP_0012643	HP_0030493
HP_0002228	
HP_0005961	HP_0010909
HP_0031550	HP_0500014
HP_0000092	HP_0000091
HP_0009154	HP_0009153|HP_0009392|HP_0010278
HP_0005097	
HP_0010249	HP_0010243|HP_0010231
HP_0003567	
HP_0012170	HP_0012169
HP_0030968	HP_0011718|HP_0030962
HP_0001477	HP_0031705
HP_0008447	HP_0008417
HP_0040322	HP_0012086
HP_0005534	HP_0005547
HP_0010044	HP_0010042|HP_0010049
HP_0030783	HP_0030782
HP_0007491	
HP_0011856	HP_0100738
HP_0003428	
HP_0025464	HP_0025463
HP_0100810	HP_0011039
HP_0011596	HP_0031055
HP_0001272	HP_0001317
HP_0006297	HP_0000682|HP_0000685
HP_0012383	HP_0001693
HP_0025015	HP_0002597|HP_0030680
HP_0004767	
HP_0030356	HP_0030355
HP_0011429	HP_0011425
HP_0410043	HP_0002011
HP_0100206	HP_0100097|HP_0100081
HP_0007012	
HP_0008824	HP_0000946
HP_0001532	
HP_0009627	
HP_0002824	
HP_0012355	HP_0012347
HP_0007829	
HP_0009001	
HP_0030203	HP_0030201
HP_0005739	HP_0003048
HP_0031282	HP_0008388
HP_0006017	
HP_0006496	HP_0002817|HP_0045060
HP_0011648	HP_0001643
HP_0006460	HP_0003028
HP_0010825	HP_0001291
HP_0030555	HP_0030534
HP_0025256	HP_0025254
HP_0100602	HP_0100603
HP_0000241	
HP_0008179	HP_0030454
HP_0007211	
HP_0004966	HP_0012456
HP_0003154	HP_0011043
HP_0011388	HP_0000375
HP_0200110	
HP_0025051	HP_0025049
HP_0004094	
HP_0200019	
HP_0002015	HP_0012638|HP_0025270
HP_0009786	HP_0001441|HP_0009128
HP_0005061	
HP_0006873	HP_0007262
HP_0007696	
HP_0007660	
HP_0010213	HP_0010212
HP_0031755	HP_0025590
HP_0000297	HP_0000301|HP_0001252
HP_0012782	HP_0100880
HP_0008411	
HP_0001441	HP_0001437
HP_0004354	HP_0001939
HP_0010692	HP_0006101
HP_0009359	
HP_0100594	HP_0002031
HP_0100807	HP_0001167
HP_0025572	HP_0011479
HP_0003359	HP_0012612
HP_0000446	HP_0000422
HP_0007416	
HP_0005280	HP_0000422
HP_0010412	HP_0010357|HP_0010355
HP_0000017	HP_0000009
HP_0001829	HP_0010442|HP_0009136|HP_0001780
HP_0005698	
HP_0009755	HP_0000492
HP_0100314	HP_0002060
HP_0001660	HP_0011603
HP_0006665	HP_0000772
HP_0011964	HP_0004305
HP_0011175	HP_0011167
HP_0004539	
HP_0008616	
HP_0030082	HP_0040202
HP_0000501	HP_0012373
HP_0011612	HP_0011611
HP_0040239	HP_0010990
HP_0000873	HP_0000818
HP_0003099	HP_0002991
HP_0031467	HP_0031466
HP_0009955	HP_0009956|HP_0009947|HP_0010003
HP_0040070	HP_0002817|HP_0040068
HP_0004930	HP_0002088|HP_0002597
HP_0004066	
HP_0006252	HP_0006261
HP_0010617	HP_0010614|HP_0100544
HP_0100519	HP_0011037
HP_0003268	HP_0003355|HP_0010909
HP_0002123	HP_0002197
HP_0003935	HP_0003926|HP_0003861
HP_0010357	HP_0010324|HP_0010183
HP_0031314	HP_0003207
HP_0000033	HP_0000032|HP_0000062
HP_0005902	
HP_0011956	HP_0002242
HP_0007591	
HP_0004462	
HP_0003528	HP_0100530
HP_0030929	HP_0030918
HP_0031686	HP_0031685
HP_0012111	HP_0003117
HP_0025348	HP_0000481
HP_0200147	HP_0002134
HP_0008342	
HP_0001372	
HP_0011817	HP_0002084
HP_0012896	HP_0030178
HP_0100686	HP_0100685
HP_0002159	HP_0008155
HP_0030724	HP_0002011
HP_0009282	HP_0009172
HP_0003323	HP_0001324
HP_0011557	HP_0001750|HP_0011554
HP_0100946	HP_0100924|HP_0010184
HP_0012147	HP_0012146
HP_0031054	HP_0001680
HP_0009542	HP_0009541
HP_0011283	HP_0011282
HP_0010204	HP_0010184|HP_0010174
HP_0030079	HP_0010784|HP_0012888
HP_0004667	
HP_0008547	
HP_0010953	HP_0000238
HP_0100106	HP_0100088|HP_0100050
HP_0010089	HP_0010052|HP_0010062|HP_0010198
HP_0009314	HP_0004197|HP_0009284|HP_0009857
HP_0001128	HP_0000499
HP_0030516	HP_0012377
HP_0004194	
HP_0012668	HP_0001279
HP_0031595	HP_0003115
HP_0000981	
HP_0004927	HP_0030966
HP_0030450	HP_0100007
HP_0002771	
HP_0007973	HP_0000479
HP_0012483	HP_0011883
HP_0005052	
HP_0002068	HP_0002015
HP_0004722	HP_0000095
HP_0010989	HP_0003256
HP_0031259	HP_0031065
HP_0030311	HP_0001373
HP_0009727	HP_0007894
HP_0025364	HP_0000095
HP_0002328	
HP_0007208	HP_0030173
HP_0008287	
HP_0031650	HP_0031653
HP_0003971	HP_0040073
HP_0011489	HP_0011488
HP_0005222	HP_0002242
HP_0025097	HP_0001336
HP_0000835	HP_0011732
HP_0006794	HP_0002505
HP_0030304	HP_0003468
HP_0004491	HP_0000239
HP_0007384	HP_0011125
HP_0100703	HP_0000733
HP_0011749	HP_0010514
HP_0030676	HP_0000377
HP_0001165	
HP_0011580	HP_0025523
HP_0006422	
HP_0012689	HP_0012688
HP_0030517	HP_0012377
HP_0011544	HP_0011534
HP_0500060	HP_0500049
HP_0025152	HP_0000504
HP_0003116	HP_0011025|HP_0500015
HP_0004928	
HP_0010990	HP_0003256
HP_0008584	
HP_0011137	HP_0011276
HP_0004455	
HP_0030044	HP_0001371
HP_0000398	
HP_0009335	HP_0009410|HP_0009332|HP_0010246
HP_0002365	HP_0007362
HP_0009011	HP_0009131
HP_0006766	HP_0005584
HP_0100908	HP_0100917|HP_0100918
HP_0000422	HP_0000366
HP_0005427	
HP_0030692	HP_0100006
HP_0200003	HP_0005930
HP_0002091	HP_0002795
HP_0011658	HP_0001719
HP_0012500	HP_0200034
HP_0031388	HP_0012143
HP_0001761	HP_0001760
HP_0009856	HP_0100917|HP_0009772
HP_0005799	
HP_0006641	HP_0000772
HP_0012276	HP_0100261
HP_0009047	
HP_0030249	HP_0011830
HP_0008717	HP_0012585
HP_0003291	
HP_0040215	HP_0040214
HP_0012536	HP_0011437
HP_0011713	HP_0011710
HP_0031443	HP_0001702
HP_0006999	HP_0002134|HP_0002171
HP_0009911	HP_0000929
HP_0002941	
HP_0045051	HP_0045049
HP_0005854	
HP_0004042	HP_0003850|HP_0004039
HP_0006353	HP_0000685
HP_0025280	HP_0012823
HP_0010718	
HP_0002296	HP_0001006
HP_0001966	HP_0000095
HP_0003047	
HP_0410135	HP_0410134
HP_0030448	HP_0100242
HP_0008249	HP_0011772
HP_0000134	HP_0031066|HP_0000135
HP_0006093	
HP_0007104	HP_0007377
HP_0004211	
HP_0011245	HP_0009738
